4381
itemid	name	level	unk	price	pricec	sell	unk	unk	durtype	duration	hp	attmin	attmax	att(trans)min	att(trans)max	TransGauge	Crit	evade	spectrans	speed	transbotdef	transbotatt	transspeed	ranged	luck	unk	effect	image	description
7415803	MechSongoku	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	43	Mech Songoku's mighty warrior head piece.
7415804	MechSongoku	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	43	Mech Songoku's mighty warrior head piece.
7415805	MechSongoku	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	43	Mech Songoku's mighty warrior head piece.
7415806	MechSongoku	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	43	Mech Songoku's mighty warrior head piece.
7415807	MechSongoku	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	43	Mech Songoku's mighty warrior head piece.
7415808	MechSongoku	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	43	Mech Songoku's mighty warrior head piece.
7415809	MechSongoku	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	43	Mech Songoku's mighty warrior head piece.
7415900	Footer	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	Benefit: Increase Critical Hit, Evade & Special Transformation
7415901	Footer	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	44	Sporty and powerful, this head always has your goals in mind.
7415902	Footer	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	44	Sporty and powerful, this head always has your goals in mind.
7415903	Footer	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	44	Sporty and powerful, this head always has your goals in mind.
7415904	Footer	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	44	Sporty and powerful, this head always has your goals in mind.
7415905	Footer	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	44	Sporty and powerful, this head always has your goals in mind.
7415906	Footer	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	44	Sporty and powerful, this head always has your goals in mind.
7415907	Footer	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	44	Sporty and powerful, this head always has your goals in mind.
7415908	Footer	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	44	Sporty and powerful, this head always has your goals in mind.
7415909	Footer	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	44	Sporty and powerful, this head always has your goals in mind.
7416000	Igor	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	Benefit: Increase Critical Hit, Evade & Special Transformation
7416001	Igor	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	45	Though looking like a monster, there is a soft side to this module.
7416002	Igor	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	45	Though looking like a monster, there is a soft side to this module.
7416003	Igor	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	45	Though looking like a monster, there is a soft side to this module.
7416004	Igor	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	45	Though looking like a monster, there is a soft side to this module.
7416005	Igor	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	45	Though looking like a monster, there is a soft side to this module.
7416006	Igor	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	45	Though looking like a monster, there is a soft side to this module.
7416007	Igor	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	45	Though looking like a monster, there is a soft side to this module.
7416008	Igor	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	45	Though looking like a monster, there is a soft side to this module.
7416009	Igor	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	45	Though looking like a monster, there is a soft side to this module.
7416100	SantaHelmet	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	Benefit: Increase Critical Hit, Evade & Special Transformation
7416101	SantaHelmet	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	46	Ho Ho Ho!  Spread holiday cheer with this jolly head part.
7416102	SantaHelmet	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	46	Ho Ho Ho!  Spread holiday cheer with this jolly head part.
7416103	SantaHelmet	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	46	Ho Ho Ho!  Spread holiday cheer with this jolly head part.
7416104	SantaHelmet	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	46	Ho Ho Ho!  Spread holiday cheer with this jolly head part.
7416105	SantaHelmet	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	46	Ho Ho Ho!  Spread holiday cheer with this jolly head part.
7416106	SantaHelmet	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	46	Ho Ho Ho!  Spread holiday cheer with this jolly head part.
7416107	SantaHelmet	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	46	Ho Ho Ho!  Spread holiday cheer with this jolly head part.
7416108	SantaHelmet	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	46	Ho Ho Ho!  Spread holiday cheer with this jolly head part.
7416109	SantaHelmet	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	46	Ho Ho Ho!  Spread holiday cheer with this jolly head part.
7416200	RedRanger	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	Benefit: Increase Critical Hit, Evade & Special Transformation
7416201	RedRanger	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	47	Benefit: Increase Critical Hit, Evade & Special Transformation
7416202	RedRanger	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	47	Benefit: Increase Critical Hit, Evade & Special Transformation
7416203	RedRanger	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	47	Benefit: Increase Critical Hit, Evade & Special Transformation
7416204	RedRanger	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	47	Benefit: Increase Critical Hit, Evade & Special Transformation
7416205	RedRanger	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	47	Benefit: Increase Critical Hit, Evade & Special Transformation
7416206	RedRanger	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	47	Benefit: Increase Critical Hit, Evade & Special Transformation
7416207	RedRanger	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	47	Benefit: Increase Critical Hit, Evade & Special Transformation
7416208	RedRanger	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	47	Benefit: Increase Critical Hit, Evade & Special Transformation
7416209	RedRanger	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	47	Benefit: Increase Critical Hit, Evade & Special Transformation
7416300	ThunderHead	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	Benefit: Increase Critical Hit, Evade & Special Transformation
7416301	ThunderHead	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	48	Legendary head part radiates lightning power by gathering the force of clouds.
7416302	ThunderHead	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	48	Legendary head part radiates lightning power by gathering the force of clouds.
7416303	ThunderHead	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	48	Legendary head part radiates lightning power by gathering the force of clouds.
7416304	ThunderHead	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	48	Legendary head part radiates lightning power by gathering the force of clouds.
7416305	ThunderHead	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	48	Legendary head part radiates lightning power by gathering the force of clouds.
7416306	ThunderHead	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	48	Legendary head part radiates lightning power by gathering the force of clouds.
7416307	ThunderHead	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	48	Legendary head part radiates lightning power by gathering the force of clouds.
7416308	ThunderHead	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	48	Legendary head part radiates lightning power by gathering the force of clouds.
7416309	ThunderHead	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	48	Legendary head part radiates lightning power by gathering the force of clouds.
7416400	CommandoHead	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	This dangerous head shows your strenght.
7416401	CommandoHead	1	2	0	135	0	16843008	256	1	7	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	49	This dangerous head shows your strenght.
7416402	CommandoHead	1	2	0	135	0	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	49	This dangerous head shows your strenght.
7416403	CommandoHead	1	2	0	135	0	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	49	This dangerous head shows your strenght.
7416404	CommandoHead	1	2	0	185	0	16843008	256	1	30	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	49	This dangerous head shows your strenght.
7416405	CommandoHead	1	2	0	185	0	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	49	This dangerous head shows your strenght.
7416406	CommandoHead	1	2	0	185	0	16843008	256	1	30	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	49	This dangerous head shows your strenght.
7416407	CommandoHead	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	49	This dangerous head shows your strenght.
7416408	CommandoHead	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	49	This dangerous head shows your strenght.
7416409	CommandoHead	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	49	This dangerous head shows your strenght.
7416500	Navicat	1	2	0	600	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	This blue creature was captured from the Mera wilderness.
7416501	Navicat	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	50	This blue creature was captured from the Mera wilderness.
7416502	Navicat	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	50	This blue creature was captured from the Mera wilderness.
7416503	Navicat	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	50	This blue creature was captured from the Mera wilderness.
7416504	Navicat	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	50	This blue creature was captured from the Mera wilderness.
7416505	Navicat	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	50	This blue creature was captured from the Mera wilderness.
7416506	Navicat	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	50	This blue creature was captured from the Mera wilderness.
7416507	Navicat	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	50	This blue creature was captured from the Mera wilderness.
7416508	Navicat	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	50	This blue creature was captured from the Mera wilderness.
7416509	Navicat	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	50	This blue creature was captured from the Mera wilderness.
7416800	BlueRanger	1	2	0	600	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	The most blue item in history.
7416801	BlueRanger	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	53	The most blue item in history.
7416802	BlueRanger	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	53	The most blue item in history.
7416803	BlueRanger	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	53	The most blue item in history.
7416804	BlueRanger	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	53	The most blue item in history.
7416805	BlueRanger	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	53	The most blue item in history.
7416806	BlueRanger	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	53	The most blue item in history.
7416807	BlueRanger	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	53	The most blue item in history.
7416808	BlueRanger	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	53	The most blue item in history.
7416809	BlueRanger	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	53	The most blue item in history.
7416900	YellowRanger	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	The most yellow colored item in history.
7416901	YellowRanger	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	54	The most yellow colored item in history.
7416902	YellowRanger	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	54	The most yellow colored item in history.
7416903	YellowRanger	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	54	The most yellow colored item in history.
7416904	YellowRanger	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	54	The most yellow colored item in history.
7416905	YellowRanger	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	54	The most yellow colored item in history.
7416906	YellowRanger	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	54	The most yellow colored item in history.
7416907	YellowRanger	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	54	The most yellow colored item in history.
7416908	YellowRanger	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	54	The most yellow colored item in history.
7416909	YellowRanger	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	54	The most yellow colored item in history.
7417000	GoldLion	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	Benefit: Increase Critical Hit, Evade & Special Transformation
7417001	GoldLion	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	55	Wear the golden head of the mightly lion and crush all enemies.
7417002	GoldLion	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	55	Wear the golden head of the mightly lion and crush all enemies.
7417003	GoldLion	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	55	Wear the golden head of the mightly lion and crush all enemies.
7417004	GoldLion	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	55	Wear the golden head of the mightly lion and crush all enemies.
7417005	GoldLion	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	55	Wear the golden head of the mightly lion and crush all enemies.
7417006	GoldLion	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	55	Wear the golden head of the mightly lion and crush all enemies.
7417007	GoldLion	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	55	Wear the golden head of the mightly lion and crush all enemies.
7417008	GoldLion	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	55	Wear the golden head of the mightly lion and crush all enemies.
7417009	GoldLion	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	55	Wear the golden head of the mightly lion and crush all enemies.
7417300	GoldThunderHead	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	Benefit: Increase Critical Hit, Evade & Special Transformation
7417301	GoldThunderHead	1	2	0	135	0	16843008	256	1	7	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	58	Legendary head part radiates fire power by gathering the force of lava.
7417302	GoldThunderHead	1	2	0	135	0	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	58	Legendary head part radiates fire power by gathering the force of lava.
7417303	GoldThunderHead	1	2	0	135	0	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	58	Legendary head part radiates fire power by gathering the force of lava.
7417304	GoldThunderHead	1	2	0	185	0	16843008	256	1	30	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	58	Legendary head part radiates fire power by gathering the force of lava.
7417305	GoldThunderHead	1	2	0	185	0	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	58	Legendary head part radiates fire power by gathering the force of lava.
7417306	GoldThunderHead	1	2	0	185	0	16843008	256	1	30	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	58	Legendary head part radiates fire power by gathering the force of lava.
7417307	GoldThunderHead	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	58	Legendary head part radiates fire power by gathering the force of lava.
7417308	GoldThunderHead	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	58	Legendary head part radiates fire power by gathering the force of lava.
7417309	GoldThunderHead	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	58	Legendary head part radiates fire power by gathering the force of lava.
7417400	GreenRanger	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	The greenest Ranger in history!
7417401	GreenRanger	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	59	The greenest Ranger in history!
7417402	GreenRanger	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	59	The greenest Ranger in history!
7417403	GreenRanger	1	2	0	135	135	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	59	The greenest Ranger in history!
7417404	GreenRanger	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	59	The greenest Ranger in history!
7417405	GreenRanger	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	59	The greenest Ranger in history!
7417406	GreenRanger	1	2	0	185	185	16843008	256	1	30	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	59	The greenest Ranger in history!
7417407	GreenRanger	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	59	The greenest Ranger in history!
7417408	GreenRanger	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	59	The greenest Ranger in history!
7417409	GreenRanger	1	2	0	600	600	16843008	256	0	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	59	The greenest Ranger in history!
7417500	Liger	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	This creature was stolen from the wild!
7417501	Liger	1	2	0	155	0	16843008	256	1	7	200	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	56	This creature was stolen from the wild!
7417502	Liger	1	2	0	155	0	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	56	This creature was stolen from the wild!
7417503	Liger	1	2	0	155	0	16843008	256	1	7	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	56	This creature was stolen from the wild!
7417504	Liger	1	2	0	245	0	16843008	256	1	30	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	56	This creature was stolen from the wild!
7417505	Liger	1	2	0	245	0	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	56	This creature was stolen from the wild!
7417506	Liger	1	2	0	245	0	16843008	256	1	30	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	56	This creature was stolen from the wild!
7417507	Liger	1	2	0	0	0	16843008	256	0	0	800	0	0	0	0	980	300	125	0	0	0	0	0	0	0	0	0	56	This creature was stolen from the wild!
7417508	Liger	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	56	This creature was stolen from the wild!
7417509	Liger	1	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	56	This creature was stolen from the wild!
7417550	LigerManager	1	2	0	355	0	16843008	256	1	90	400	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	56	TestItem
7417590	LigerBlue	1	2	0	355	0	16843008	256	1	90	400	0	0	0	0	0	0	0	200	27	0	0	220	0	0	0	0	56	TestItem
7417600	Subzero Liger	100	2	0	0	0	16843008	256	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	A revived legendary creature with a killer instinct.
7417601	Subzero Liger	100	2	0	0	0	16843008	256	1	0	200	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	57	A revived legendary creature with a killer instinct.
7417602	Subzero Liger	100	2	0	0	0	16843008	256	1	0	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	57	A revived legendary creature with a killer instinct.
7417603	Subzero Liger	100	2	0	0	0	16843008	256	1	0	200	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	57	A revived legendary creature with a killer instinct.
7417700	yzs head	1	2	0	0	8	16843008	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	This cyber snowman's heart is cold as ice.
7417701	yzs head	1	2	0	80	8	16843008	256	1	7	200	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	42	This cyber snowman's heart is cold as ice.
7417702	yzs head	1	2	0	80	8	16843008	256	1	7	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	42	This cyber snowman's heart is cold as ice.
7417703	yzs head	1	2	0	80	8	16843008	256	1	7	200	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	42	This cyber snowman's heart is cold as ice.
7417704	yzs head	1	2	0	100	8	16843008	256	1	30	200	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	42	This cyber snowman's heart is cold as ice.
7417705	yzs head	1	2	0	100	8	16843008	256	1	30	200	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	42	This cyber snowman's heart is cold as ice.
7417706	yzs head	1	2	0	100	8	16843008	256	1	30	200	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	42	This cyber snowman's heart is cold as ice.
7417707	yzs head	1	2	0	0	8	16843008	256	0	0	200	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	42	This cyber snowman's heart is cold as ice.
7417708	yzs head	1	2	0	0	8	16843008	256	0	0	800	0	0	0	0	80	300	75	400	0	0	0	0	0	0	0	0	42	This cyber snowman's heart is cold as ice.
7417709	yzs head	1	2	0	0	8	16843008	256	0	0	200	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	42	This cyber snowman's heart is cold as ice.
7417800	SpaceBlock	1	2	0	0	8	16843008	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	Very spacey but in a block shape.
